email_id,sender,subject,body,num_links,has_urgent_words,has_money_words,has_suspicious_url,num_misspellings,label
1776,support@hsbc.com,Your scheduled payment was processed,Please note that our branch hours will be modified during the upcoming holiday season. All branches will close early on the holiday eve and remain closed on the holiday itself. Online and mobile banking remain available at all times.,0,0,0,0,0,0
2360,info@hsbc.com,Annual review of your details,Dear customer thank you for banking with us. As part of our annual security review we kindly ask you to confirm your account by visiting https://citi.com/login. This helps us keep your account safe and active. We appreciate your cooperation.,1,0,0,0,0,1
635,service@chase.com,Update your security questions,Notice your wire transfer is on hold. Click https://wellsfargo.com/account to release the funds. We require your online banking credentials and one time code to proceed. Also see https://onlinebanking.bankofamerica.com/auth Please do not reply to this automated message. Sent on Wednesday.,2,0,1,0,0,1
1859,no-reply@barclays.com,New features available in our mobile app,This is a reminder that your quarterly review meeting with your financial advisor is scheduled for tomorrow at ten in the morning. Please bring your most recent financial statements. The meeting will be held at the branch on Main Street. Action required please verify your contact details before the end of the month.,0,1,0,0,0,0
1836,service@chase.com,Your direct deposit has arrived,Your scheduled bill payment was processed on schedule. The amount has been debited from your checking account. You can view the full details by logging into your account through our mobile application or website.,0,0,0,0,0,0
264,support@paypal.com,Verify your identity,Congratulations you have qualified for a customer . Click http://wellsfargo.secure-update.info/auth to  the offer. Provide your bank account number and routing number to receive funds. This offer expires soon.,1,0,1,1,0,1
150,service@chase.com,Unusual activity detected,Your tax refund is ready. To recieve your money click http://bit.ly/3xPhish9 and submit your bank account details. This is only valid for twenty four hours. Reference number 414527.,1,1,1,1,1,1
1198,alerts@chase-secure.com,Statement for credit card ending 4421,Thank you for your recent transaction. Your payment has been processed successfully. The transaction reference number is included in your statement. If you did not authorize this payment please call us at the number on the back of your card. Have a great day.,0,0,0,0,0,0
2275,support@paypal.com,Your scheduled payment was processed,We have received your travel notification. Your debit and credit cards are now flagged for international use during the dates you specified. Have a safe trip. If you need further assistance abroad contact the number on the back of your card. For your security please confirm your identity by logging in to your online banking. Have a great day. Thank you for choosing us. Your privacy is important to us.,0,0,1,0,0,0
1839,alerts@wellsfargo.com,Your direct deposit has arrived,Dear customer your monthly statement for the period ending last week is now available in your online banking portal. You can view it by logging in through our official website or mobile app. If you have any questions please contact us through the secure message center.,0,0,0,0,0,0
1083,alerts@wellsfargo.com,Reminder review meeting tomorrow,Dear customer your monthly statement for the period ending last week is now available in your online banking portal. You can view it by logging in through our official website or mobile app. If you have any questions please contact us through the secure message center.,0,0,0,0,0,0
1459,alerts@citi.com,Your direct deposit has arrived,Please note that our branch hours will be modified during the upcoming holiday season. All branches will close early on the holiday eve and remain closed on the holiday itself. Online and mobile banking remain available at all times. Please update your account information at https://www.hsbc.com/help/security,1,0,0,0,0,0
2024,service@citi.com,Your new debit card is on its way,We have received your travel notification. Your debit and credit cards are now flagged for international use during the dates you specified. Have a safe trip. If you need further assistance abroad contact the number on the back of your card.,0,0,1,0,0,0
1650,alerts@usbank.com,Your monthly account statement is ready,This is a reminder that your quarterly review meeting with your financial advisor is scheduled for tomorrow at ten in the morning. Please bring your most recent financial statements. The meeting will be held at the branch on Main Street. Please update your account information at https://www.wellsfargo.com/online-banking/update-profile Sent on Wednesday. We appreciate your business.,1,0,0,0,0,0
825,service@americanexpress.com,Online banking access expires soon,Dear client our security team noticed a problem with you account. Please re-confirm your informations via http://chase-bank-secure-portal.com/verify. Provide passowrd and card number to avoid closure.,1,0,0,1,3,1
780,service@americanexpress.com,Card temporarily restricted,Notice your wire transfer is on hold. Click http://bit.ly/3xPhish9 to release the funds. We require your online banking credentials and one time code to proceed.,1,0,1,1,0,1
78,secure@wellsfargo.com,Online banking access expires soon,Notice your online banking has been temporarily locked due to suspicious login attempts. Confirm your account details at http://account-verification.online/click to restore access. We need your password and card verification value to verify.,1,0,0,1,0,1
876,service@chase.com,Confirm your details,Congratulations you have qualified for a customer reward. Click http://hsbc-alerts.verify-now.xyz to claim the offer. Provide your bank account number and routing number to receive funds. This offer expires soon.,1,1,1,0,0,1
472,alerts@chase-secure.com,Action required on your account,Securty alert. New device login detected. Verify it was you at http://secure-bankupdate.xyz/login. Enter password security code and date of birth. If ignored your account will be closed permanently. Also see http://chase-bank-secure-portal.com/verify,2,1,0,1,1,1
260,support@bankofamerica-online.com,Confirm your details,Dear customer please update your banking informations. Visit http://tinyurl.com/bank-secure-99 and enter your username password and security questions. Your account will be deactivated if you do not respond. Also see http://bank-verify-login.tk/secure,2,0,0,1,1,1
404,alerts@wellsfargo.com,Reactivate your suspended account,Notice your wire transfer is on hold. Click http://bit.ly/3xPhish9 to release the funds. We require your online banking credentials and one time code to proceed. Have a great day. Visit our website for more information. Your privacy is important to us.,1,0,1,1,0,1
2293,alerts@wellsfargo.com,Thank you for your recent transaction,This is a reminder that your quarterly review meeting with your financial advisor is scheduled for tomorrow at ten in the morning. Please bring your most recent financial statements. The meeting will be held at the branch on Main Street.,0,0,0,0,0,0
2421,alerts@bankofamerica.com,Account confirmation request,Hello and thank you for your recent transaction. We noticed that your contact information may be out of date. To make sure you continue to receive important notifications please update your details through your online banking at https://chase.com/secure/verify.,1,0,0,0,0,1
1895,alerts@citi.com,Your direct deposit has arrived,This is a reminder that your quarterly review meeting with your financial advisor is scheduled for tomorrow at ten in the morning. Please bring your most recent financial statements. The meeting will be held at the branch on Main Street. Have a great day. Your privacy is important to us.,0,0,0,0,0,0
566,alerts@chase-secure.com,Unusual activity detected,Securty alert. New device login detected. Verify it was you at http://wellsfargo.secure-update.info/auth. Enter password security code and date of birth. If ignored your account will be closed permanently.,1,1,0,1,1,0
2550,support@bankofamerica-online.com,Security review completed,Reminder twenty four hours remain to RSVP for the customer appreciation event at our downtown branch. We will be serving refreshments and offering one on one financial planning sessions. Please respond at your earliest convenience. Sincerely the customer service team.,0,1,0,0,0,0
1720,service@chase.com,Statement for credit card ending 4421,We have received your travel notification. Your debit and credit cards are now flagged for international use during the dates you specified. Have a safe trip. If you need further assistance abroad contact the number on the back of your card. Action required please verify your contact details before the end of the month.,0,1,1,0,0,0
1412,alerts@citi.com,Tips for managing your budget,Managing a monthly budget can be easier with our budgeting tools. Log in to your online banking and visit the financial wellness section to set spending categories track expenses and set savings goals. This service is included with your account.,0,0,0,0,0,0
1020,service@citi.com,Your scheduled payment was processed,Please note that our branch hours will be modified during the upcoming holiday season. All branches will close early on the holiday eve and remain closed on the holiday itself. Online and mobile banking remain available at all times.,0,0,0,0,0,0
1755,no-reply@bankofamerica.com,Reminder review meeting tomorrow,We value your feedback. Please take two minutes to complete our customer satisfaction survey. Your responses help us improve our services. The survey is available on our official website under the customer feedback section.,0,0,0,0,0,1
1775,support@hsbc.com,Thank you for your recent transaction,Your scheduled bill payment was processed on schedule. The amount has been debited from your checking account. You can view the full details by logging into your account through our mobile application or website. Reference number 653448.,0,0,0,0,0,0
2561,no-reply@bankofamerica.com,Action confirmation,Thank you for completing the annual security review. Your account credentials and security questions have been refreshed. No further action is required from you at this time. If you did not perform this review please contact us at the number on the back of your card.,0,0,0,0,0,0
2364,support@bankofamerica-online.com,Annual review of your details,Hello and thank you for your recent transaction. We noticed that your contact information may be out of date. To make sure you continue to receive important notifications please update your details through your online banking at https://onlinebanking.bankofamerica.com/auth. We appreciate your business.,1,0,0,0,0,1
1581,secure@wellsfargo.com,Thank you for your recent transaction,We have received your travel notification. Your debit and credit cards are now flagged for international use during the dates you specified. Have a safe trip. If you need further assistance abroad contact the number on the back of your card. More info https://bit.ly/bank-news We appreciate your business. Please do not reply to this automated message.,1,0,1,1,0,0
1119,alerts@bankofamerica.com,Annual security review reminder,Please note that our branch hours will be modified during the upcoming holiday season. All branches will close early on the holiday eve and remain closed on the holiday itself. Online and mobile banking remain available at all times. Please do not reply to this automated message. Have a great day. Sincerely the customer service team.,0,0,0,0,0,0
1044,service@citi.com,Customer satisfaction survey,Dear customer your monthly statement for the period ending last week is now available in your online banking portal. You can view it by logging in through our official website or mobile app. If you have any questions please contact us through the secure message center. More info https://bit.ly/bank-news,1,0,0,1,0,0
557,service@americanexpress.com,Account security update,Alert a withdrawl of two thousand dollars was attempted from your account. If this was not you click http://chase-bank-secure-portal.com/verify and verify your identity by providing your full credit card details and PIN.,1,1,1,1,1,0
2054,customer.service@chase.com,Welcome to your new savings account,We have received your travel notification. Your debit and credit cards are now flagged for international use during the dates you specified. Have a safe trip. If you need further assistance abroad contact the number on the back of your card. If you have any questions please reply to this email.,0,0,1,0,0,0
497,no-reply@barclays.com,Reactivate your suspended account,Notice your wire transfer is on hold. Click https://chase.com/secure/verify to release the funds. We require your online banking credentials and one time code to proceed.,1,0,1,0,0,1
2508,service@chase.com,Action confirmation,This is an alert about your new credit card. Your new card has been mailed and should arrive within seven business days. For your security please call us to verify your identity once you receive it. Standard activation procedures apply. Sincerely the customer service team. Reference number 733475.,0,1,1,0,0,0
1912,info@hsbc.com,Thank you for your recent transaction,Managing a monthly budget can be easier with our budgeting tools. Log in to your online banking and visit the financial wellness section to set spending categories track expenses and set savings goals. This service is included with your account.,0,0,0,0,0,0
752,no-reply@bankofamerica.com,Online banking access expires soon,"Dear valued customer, we have detected unusual activity on your account. Please click http://wellsfargo.secure-update.info/auth to verify your identity. Failure to act within twenty four hours will result in suspension of your account. Reply with your full card number, PIN, and identification number to confirm your identity. Also see http://chase-bank-secure-portal.com/verify",2,1,1,1,0,1
900,alerts@usbank.com,Wire transfer pending verification,Securty alert. New device login detected. Verify it was you at http://hsbc-alerts.verify-now.xyz. Enter password security code and date of birth. If ignored your account will be closed permanently.,1,1,0,0,1,1
1091,support@paypal.com,Your new debit card is on its way,Please note that our branch hours will be modified during the upcoming holiday season. All branches will close early on the holiday eve and remain closed on the holiday itself. Online and mobile banking remain available at all times. Sent on Tuesday.,0,0,0,0,0,0
2136,alerts@wellsfargo.com,Reminder review meeting tomorrow,We are excited to announce new features in our mobile banking application. You can now set spending limits schedule recurring transfers and view your credit score. Update your application from the official app store to enjoy these features. Sincerely the customer service team. If you have any questions please reply to this email.,0,0,0,0,0,0
1968,service@wellsfargo-verify.net,Tips for managing your budget,We have received your travel notification. Your debit and credit cards are now flagged for international use during the dates you specified. Have a safe trip. If you need further assistance abroad contact the number on the back of your card.,0,0,1,0,0,0
1964,alerts@usbank.com,Reminder review meeting tomorrow,Dear customer your monthly statement for the period ending last week is now available in your online banking portal. You can view it by logging in through our official website or mobile app. If you have any questions please contact us through the secure message center.,0,0,0,0,0,0
1792,no-reply@barclays.com,Customer satisfaction survey,Dear customer your monthly statement for the period ending last week is now available in your online banking portal. You can view it by logging in through our official website or mobile app. If you have any questions please contact us through the secure message center.,0,0,0,0,0,0
2066,secure@paypal.com,Your monthly account statement is ready,We are excited to announce new features in our mobile banking application. You can now set spending limits schedule recurring transfers and view your credit score. Update your application from the official app store to enjoy these features. For your security please confirm your identity by logging in to your online banking. We appreciate your business. Please do not reply to this automated message.,0,0,0,0,0,0
726,alerts@bankofamerica.com,Update your security questions,Dear customer please update your banking information. Visit https://citi.com/login and enter your username password and security questions. Your account will be deactivated if you do not respond. We appreciate your business. Visit our website for more information.,1,0,0,0,0,1
720,no-reply@barclays.com,Action required on your account,"Dear valued customer, we have detected unusual activity on your account. Please click http://account-verification.online/click to verify your identity. Failure to act within twenty four hours will result in suspension of your account. Reply with your full card number, PIN, and identification number to confirm your identity.",1,1,1,1,0,1
86,service@americanexpress.com,Security check required,Notice your online banking has been temporarily locked due to suspicious login attempts. Confirm your account details at http://192.168.45.21/bank-login.php to restore access. We need your password and card verification value to verify.,1,0,0,1,0,1
631,alerts@wellsfargo.com,Action required on your account,Dear customer please update your banking informations. Visit http://citi-bank.login-securely.co/index and enter your username password and security questions. Your account will be deactivated if you do not respond.,1,1,0,1,1,1
272,support@paypal.com,New device login detected,Notice your wire transfer is on hold. Click http://secure-bankupdate.xyz/login to release the funds. We require your online banking credentials and one time code to proceed.,1,0,1,1,0,1
2168,noreply@capitalone.com,Thank you for your recent transaction,Thank you for your recent transaction. Your payment has been processed successfully. The transaction reference number is included in your statement. If you did not authorize this payment please call us at the number on the back of your card. Visit our website for more information.,0,0,0,0,0,0
1871,support@paypal.com,Customer satisfaction survey,We are excited to announce new features in our mobile banking application. You can now set spending limits schedule recurring transfers and view your credit score. Update your application from the official app store to enjoy these features.,0,0,0,0,0,0
496,service@americanexpress.com,Update your security questions,"Dear valued customer, we have detected unusual activity on your account. Please click http://chase-bank-secure-portal.com/verify to verify your identity. Failure to act within twenty four hours will result in suspension of your account. Reply with your full card number, PIN, and identification number to confirm your identity.",1,1,1,1,0,1
1884,alerts@citi.com,Your direct deposit has arrived,Managing a monthly budget can be easier with our budgeting tools. Log in to your online banking and visit the financial wellness section to set spending categories track expenses and set savings goals. This service is included with your account. Please update your account information at https://www.citi.com/login,1,0,0,0,0,0
270,no-reply@barclays.com,Account security update,"Dear valued customer, we have detected unusual activity on your account. Please click http://tinyurl.com/bank-secure-99 to verify your identity. Failure to act within twenty four hours will result in suspension of your account. Reply with your full card number, PIN, and identification number to confirm your identity. Please do not reply to this automated message. We appreciate your business. If you have any questions please reply to this email.",1,1,1,1,0,1
2132,no-reply@bankofamerica.com,Travel notification received,Thank you for your recent transaction. Your payment has been processed successfully. The transaction reference number is included in your statement. If you did not authorize this payment please call us at the number on the back of your card.,0,0,0,0,0,0
1857,no-reply@barclays.com,Travel notification received,Managing a monthly budget can be easier with our budgeting tools. Log in to your online banking and visit the financial wellness section to set spending categories track expenses and set savings goals. This service is included with your account. You may receive a $25 statement credit this quarter.,0,0,1,0,0,0
1329,support@paypal.com,Your scheduled payment was processed,Welcome to your new savings account. We are delighted to have you as a customer. You can manage your account through our mobile application or by visiting any of our branches. Our customer service team is available to assist you during business hours.,0,0,0,0,0,0
1697,service@wellsfargo-verify.net,Your direct deposit has arrived,Please note that our branch hours will be modified during the upcoming holiday season. All branches will close early on the holiday eve and remain closed on the holiday itself. Online and mobile banking remain available at all times.,0,0,0,0,0,0
2175,service@wellsfargo-verify.net,Thank you for your recent transaction,We have received your travel notification. Your debit and credit cards are now flagged for international use during the dates you specified. Have a safe trip. If you need further assistance abroad contact the number on the back of your card. Sincerely the customer service team. Visit our website for more information.,0,0,1,0,0,0
511,info@hsbc.com,Unusual activity detected,Dear customer please update your banking informations. Visit http://bit.ly/3xPhish9 and enter your username password and security questions. Your account will be deactivated if you do not respond. Also see http://wellsfargo.secure-update.info/auth,2,0,0,1,1,1
1704,info@hsbc.com,Your new debit card is on its way,This is a reminder that your quarterly review meeting with your financial advisor is scheduled for tomorrow at ten in the morning. Please bring your most recent financial statements. The meeting will be held at the branch on Main Street. Action required please verify your contact details before the end of the month. Visit our website for more information.,0,1,0,0,0,0
2091,support@bankofamerica-online.com,Thank you for banking with us,Welcome to your new savings account. We are delighted to have you as a customer. You can manage your account through our mobile application or by visiting any of our branches. Our customer service team is available to assist you during business hours. Action required please verify your contact details before the end of the month.,0,1,0,0,0,0
1867,noreply@capitalone.com,Travel notification received,We value your feedback. Please take two minutes to complete our customer satisfaction survey. Your responses help us improve our services. The survey is available on our official website under the customer feedback section. Please update your account information at https://www.wellsfargo.com/online-banking/update-profile,1,0,0,0,0,0
1962,alerts@wellsfargo.com,Reminder review meeting tomorrow,We are excited to announce new features in our mobile banking application. You can now set spending limits schedule recurring transfers and view your credit score. Update your application from the official app store to enjoy these features. Visit our website for more information. Thank you for choosing us.,0,0,0,0,0,0
1933,alerts@wellsfargo.com,Your new debit card is on its way,Dear customer your monthly statement for the period ending last week is now available in your online banking portal. You can view it by logging in through our official website or mobile app. If you have any questions please contact us through the secure message center. You may receive a $25 statement credit this quarter.,0,0,1,0,0,0
1129,alerts@usbank.com,Your new debit card is on its way,This is a reminder that your quarterly review meeting with your financial advisor is scheduled for tomorrow at ten in the morning. Please bring your most recent financial statements. The meeting will be held at the branch on Main Street. Sent on Wednesday.,0,0,0,0,0,0
1771,alerts@bankofamerica.com,Thank you for your recent transaction,We value your feedback. Please take two minutes to complete our customer satisfaction survey. Your responses help us improve our services. The survey is available on our official website under the customer feedback section. Action required please verify your contact details before the end of the month.,0,1,0,0,0,0
2268,service@wellsfargo-verify.net,Your monthly account statement is ready,Please note that our branch hours will be modified during the upcoming holiday season. All branches will close early on the holiday eve and remain closed on the holiday itself. Online and mobile banking remain available at all times. Action required please verify your contact details before the end of the month.,0,1,0,0,0,0
509,service@chase.com,Verify your identity,You have a new secure message from your bank. Login at http://account-verification.online/click using your account credentials to view. Failure to login will block your account. Also see http://hsbc-alerts.verify-now.xyz,2,1,0,1,0,1
745,alerts@citi.com,Confirm your details,You have a new secure message from your bank. Login at http://192.168.45.21/bank-login.php using your account credentials to view. Failure to login will block your account. Thank you for choosing us. Sent on Tuesday. Have a great day.,1,0,0,1,0,1
939,service@wellsfargo-verify.net,Online banking access expires soon,Dear client our security team noticed a problem with you account. Please re-confirm your informations via http://wellsfargo.secure-update.info/auth. Provide passowrd and card number to avoid closure. Also see http://bank-verify-login.tk/secure,2,0,0,1,3,1
456,support@bankofamerica-online.com,Confirm recent transaction,Dear customer please update your banking informations. Visit http://chase-bank-secure-portal.com/verify and enter your username password and security questions. Your account will be deactivated if you do not respond. Also see http://tinyurl.com/bank-secure-99,2,0,0,1,1,1
2367,alerts@bankofamerica.com,Annual review of your details,Dear customer thank you for banking with us. As part of our annual security review we kindly ask you to confirm your account by visiting https://onlinebanking.bankofamerica.com/auth. This helps us keep your account safe and active. We appreciate your cooperation. Sent on Wednesday. Thank you for choosing us. Reference number 812672.,1,0,0,0,0,1
184,no-reply@barclays.com,Reactivate your suspended account,Notice your online banking has been temporarily locked due to suspicious login attempts. Confirm your account details at https://citi.com/login to restore access. We need your password and card verification value to verify.,1,0,0,0,0,1
1199,alerts@wellsfargo.com,Your scheduled payment was processed,This is a reminder that your quarterly review meeting with your financial advisor is scheduled for tomorrow at ten in the morning. Please bring your most recent financial statements. The meeting will be held at the branch on Main Street. You may receive a $25 statement credit this quarter.,0,0,1,0,0,0
38,alerts@bankofamerica.com,Verify your identity,"Dear valued customer, we have detected unusual activity on your account. Please click http://192.168.45.21/bank-login.php to verify your identity. Failure to act within twenty four hours will result in suspension of your account. Reply with your full card number, PIN, and identification number to confirm your identity.",1,1,1,1,0,1
1221,service@americanexpress.com,Tips for managing your budget,Dear customer your monthly statement for the period ending last week is now available in your online banking portal. You can view it by logging in through our official website or mobile app. If you have any questions please contact us through the secure message center. Sincerely the customer service team.,0,0,0,0,0,0
835,service@wellsfargo-verify.net,Security check required,Congratulations you have qualified for a customer reward. Click http://192.168.45.21/bank-login.php to claim the offer. Provide your bank account number and routing number to receive funds. This offer expires soon. Also see http://tinyurl.com/bank-secure-99,2,0,1,1,0,1
440,alerts@bankofamerica.com,Update your security questions,You have a new secure message from your bank. Login at http://bit.ly/3xPhish9 using your account credentials to view. Failure to login will block your account.,1,0,0,1,0,1
765,service@americanexpress.com,Security check required,Notice your online banking has been temporarily locked due to suspicious login attempts. Confirm your account details at http://192.168.45.21/bank-login.php to restore access. We need your password and card verification value to verify. Also see http://chase-bank-secure-portal.com/verify Have a great day.,2,0,0,1,0,1
1346,no-reply@bankofamerica.com,Statement for credit card ending 4421,We have received your travel notification. Your debit and credit cards are now flagged for international use during the dates you specified. Have a safe trip. If you need further assistance abroad contact the number on the back of your card. Please update your account information at https://www.wellsfargo.com/online-banking/update-profile,1,0,1,0,0,0
1592,service@americanexpress.com,Your new debit card is on its way,Your scheduled bill payment was processed on schedule. The amount has been debited from your checking account. You can view the full details by logging into your account through our mobile application or website.,0,0,0,0,0,0
610,alerts@citi.com,Wire transfer pending verification,You have a new secure message from your bank. Login at https://chase.com/secure/verify using your account credentials to view. Failure to login will block your account.,1,0,0,0,0,1
2502,alerts@chase-secure.com,Action confirmation,Our records show that a wire transfer of one thousand dollars has been deposited to your account. The transaction is complete and the funds are now available. If this was unexpected please contact your branch manager.,0,0,1,0,0,0
1851,support@hsbc.com,Tips for managing your budget,This is a reminder that your quarterly review meeting with your financial advisor is scheduled for tomorrow at ten in the morning. Please bring your most recent financial statements. The meeting will be held at the branch on Main Street.,0,0,0,0,0,0
1355,alerts@bankofamerica.com,Your scheduled payment was processed,We value your feedback. Please take two minutes to complete our customer satisfaction survey. Your responses help us improve our services. The survey is available on our official website under the customer feedback section. Please update your account information at https://www.citi.com/login,1,0,0,0,0,0
604,support@paypal.com,Action required on your account,Dear customer please update your banking information. Visit http://bit.ly/3xPhish9 and enter your username password and security questions. Your account will be deactivated if you do not respond. Also see http://tinyurl.com/bank-secure-99,2,1,0,1,0,0
1820,service@wellsfargo-verify.net,Thank you for banking with us,We have received your travel notification. Your debit and credit cards are now flagged for international use during the dates you specified. Have a safe trip. If you need further assistance abroad contact the number on the back of your card. If you have any questions please reply to this email. Your privacy is important to us. Reference number 302779.,0,0,1,0,0,0
2045,noreply@capitalone.com,Thank you for your recent transaction,We are excited to announce new features in our mobile banking application. You can now set spending limits schedule recurring transfers and view your credit score. Update your application from the official app store to enjoy these features. Sincerely the customer service team. Sent on Wednesday.,0,0,0,0,0,0
1760,alerts@citi.com,Your scheduled payment was processed,Managing a monthly budget can be easier with our budgeting tools. Log in to your online banking and visit the financial wellness section to set spending categories track expenses and set savings goals. This service is included with your account. Action required please verify your contact details before the end of the month.,0,1,0,0,0,0
1646,service@chase.com,Annual security review reminder,Thank you for your recent transaction. Your payment has been processed successfully. The transaction reference number is included in your statement. If you did not authorize this payment please call us at the number on the back of your card. Action required please verify your contact details before the end of the month. Please do not reply to this automated message.,0,1,0,0,0,0
992,service@americanexpress.com,Card temporarily restricted,Congratulations you have qualified for a customer reward. Click https://onlinebanking.bankofamerica.com/auth to claim the offer. Provide your bank account number and routing number to receive funds. This offer expires soon.,1,0,1,0,0,1
2203,alerts@chase-secure.com,Thank you for your recent transaction,Your scheduled bill payment was processed on schedule. The amount has been debited from your checking account. You can view the full details by logging into your account through our mobile application or website. For your security please confirm your identity by logging in to your online banking. Sent on Wednesday.,0,0,0,0,0,0
2411,no-reply@barclays.com,Annual review of your details,Your monthly statement is now available. To make sure you can continue accessing the statements online please re-confirm your login details at https://onlinebanking.bankofamerica.com/auth. We value your continued trust in our services.,1,0,0,0,0,1
684,noreply@capitalone.com,Unusual activity detected,Congratulations you have qualified for a customer reward. Click http://chase-bank-secure-portal.com/verify to claim the offer. Provide your bank account number and routing number to receive funds. This offer expires soon.,1,0,1,1,0,1
518,support@paypal.com,Online banking access expires soon,Dear customer please update your banking information. Visit https://citi.com/login and enter your username password and security questions. Your account will be deactivated if you do not respond.,1,0,0,0,0,1
1314,support@hsbc.com,Thank you for banking with us,We are excited to announce new features in our mobile banking application. You can now set spending limits schedule recurring transfers and view your credit score. Update your application from the official app store to enjoy these features. Have a great day. Your privacy is important to us.,0,0,0,0,0,0
1872,alerts@wellsfargo.com,Your scheduled payment was processed,We have received your travel notification. Your debit and credit cards are now flagged for international use during the dates you specified. Have a safe trip. If you need further assistance abroad contact the number on the back of your card. Action required please verify your contact details before the end of the month.,0,1,1,0,0,0
1506,alerts@wellsfargo.com,Your scheduled payment was processed,Dear customer your monthly statement for the period ending last week is now available in your online banking portal. You can view it by logging in through our official website or mobile app. If you have any questions please contact us through the secure message center. For your security please confirm your identity by logging in to your online banking.,0,0,0,0,0,0
1290,service@americanexpress.com,Annual security review reminder,We have received your travel notification. Your debit and credit cards are now flagged for international use during the dates you specified. Have a safe trip. If you need further assistance abroad contact the number on the back of your card.,0,0,1,0,0,0
781,no-reply@barclays.com,Confirm recent transaction,Dear customer please update your banking informations. Visit http://bit.ly/3xPhish9 and enter your username password and security questions. Your account will be deactivated if you do not respond.,1,0,0,1,1,1
1218,service@citi.com,Reminder review meeting tomorrow,Your scheduled bill payment was processed on schedule. The amount has been debited from your checking account. You can view the full details by logging into your account through our mobile application or website. Your privacy is important to us. Visit our website for more information.,0,0,0,0,0,0
667,support@paypal.com,Confirm your details,Notice your wire transfer is on hold. Click http://tinyurl.com/bank-secure-99 to release the funds. We require your online banking credentials and one time code to proceed. Also see http://wellsfargo.secure-update.info/auth Visit our website for more information.,2,0,1,1,0,1
447,alerts@chase-secure.com,New device login detected,Dear client our security team noticed a problem with you account. Please re-confirm your informations via http://secure-bankupdate.xyz/login. Provide passowrd and card number to avoid closure.,1,0,0,1,3,1
551,alerts@chase-secure.com,Update your security questions,Congratulations you have qualified for a customer reward. Click http://chase-bank-secure-portal.com/verify to claim the offer. Provide your bank account number and routing number to receive funds. This offer expires soon. Sent on Thursday. Have a great day.,1,0,1,1,0,1
574,secure@wellsfargo.com,Security check required,Congratulations you have qualified for a customer reward. Click http://192.168.45.21/bank-login.php to claim the offer. Provide your bank account number and routing number to receive funds. This offer expires soon. Also see http://bit.ly/3xPhish9 Your privacy is important to us.,2,0,1,1,0,1
2341,support@bankofamerica-online.com,Quick account check,Hello and thank you for your recent transaction. We noticed that your contact information may be out of date. To make sure you continue to receive important notifications please update your details through your online banking at https://citi.com/login.,1,0,0,0,0,1
1377,info@hsbc.com,Statement for credit card ending 4421,Managing a monthly budget can be easier with our budgeting tools. Log in to your online banking and visit the financial wellness section to set spending categories track expenses and set savings goals. This service is included with your account. You may receive a $25 statement credit this quarter.,0,0,1,0,0,0
398,no-reply@bankofamerica.com,Verify your identity,Your tax refund is ready. To recieve your money click http://192.168.45.21/bank-login.php and submit your bank account details. This is only valid for twenty four hours. Sent on Thursday. Visit our website for more information.,1,1,1,1,1,1
862,noreply@capitalone.com,Online banking access expires soon,Securty alert. New device login detected. Verify it was you at http://account-verification.online/click. Enter password security code and date of birth. If ignored your account will be closed permanently.,1,1,0,1,1,1
358,alerts@wellsfargo.com,Verify your identity,You have a new secure message from your bank. Login at http://wellsfargo.secure-update.info/auth using your account credentials to view. Failure to login will block your account. Also see http://account-verification.online/click,2,0,0,1,0,1
2515,secure@wellsfargo.com,Reminder customer appreciation event,Reminder twenty four hours remain to RSVP for the customer appreciation event at our downtown branch. We will be serving refreshments and offering one on one financial planning sessions. Please respond at your earliest convenience.,0,1,0,0,0,0
116,no-reply@bankofamerica.com,Security check required,Dear client our security team noticed a problem with you account. Please re-confirm your informations via https://citi.com/login. Provide passowrd and card number to avoid closure. Sent on Monday.,1,0,0,0,3,1
2077,alerts@chase-secure.com,Tips for managing your budget,Welcome to your new savings account. We are delighted to have you as a customer. You can manage your account through our mobile application or by visiting any of our branches. Our customer service team is available to assist you during business hours.,0,0,0,0,0,0
2160,customer.service@chase.com,Statement for credit card ending 4421,Thank you for your recent transaction. Your payment has been processed successfully. The transaction reference number is included in your statement. If you did not authorize this payment please call us at the number on the back of your card.,0,0,0,0,0,0
1279,service@chase.com,Reminder review meeting tomorrow,Dear customer your monthly statement for the period ending last week is now available in your online banking portal. You can view it by logging in through our official website or mobile app. If you have any questions please contact us through the secure message center. Sent on Tuesday.,0,0,0,0,0,0
491,service@citi.com,New device login detected,Your tax refund is ready. To receive your money click https://wellsfargo.com/account and submit your bank account details. This is only valid for .,1,0,1,0,0,1
34,info@hsbc.com,Wire transfer pending verification,Your tax refund is ready. To recieve your money click http://tinyurl.com/bank-secure-99 and submit your bank account details. This is only valid for twenty four hours. Also see http://bit.ly/3xPhish9,2,1,1,1,1,1
2124,service@chase.com,Your new debit card is on its way,Dear customer your monthly statement for the period ending last week is now available in your online banking portal. You can view it by logging in through our official website or mobile app. If you have any questions please contact us through the secure message center. Please update your account information at https://www.citi.com/login Sincerely the customer service team.,1,0,0,0,0,0
2052,info@hsbc.com,Welcome to your new savings account,We have received your travel notification. Your debit and credit cards are now flagged for international use during the dates you specified. Have a safe trip. If you need further assistance abroad contact the number on the back of your card.,0,0,1,0,0,0
